target_pkg,confuser_pkgs
sklearn-pandas,pandas;sklearn
sklearn,oklearn;srlearn;sklearn3;sklearns;sglearn;rklearn;splearn;sklearn2;smlearn;svlearn;stlearn;slearn;sklearnn;fklearn;sslearn;skklearn;skleern;sqlearn;sklearnpy;mklearn;skleanr;xklearn;klearn;s5learn;csklearn
sklearn2pmml,sklearn-pmml
sklearndf,
skolemizer,
skops,skopy;skopi;spops;skips;smops;shops;syops;skopos;soops;sops;lkops
skorch,sorch;scorch;korch;skerch
skosprovider,
skqulacs,
sktime,sutime;skytime;stime;aktime;skime
skyfield-data,data;skyfield
skyfield,
skypilot,skyplot
slack-bolt,slack;slack-bot;bolt
slack-notifications,slack-notification;slack;notifications
slack-sdk,slack;slacksdk
slack-webhook,slack;slack-webhooks;slackwebhook
slack,slask;slark;spack;slack.py;sslack;shlack;slacks;vslack;slackd;sack;flack;slackr;slackpy;clack;slacc;aslack;black;smack;lack;snack;slacki;islack;plack;slackn
slackbot,slack-bot;slackbotpy;slackbotng;slackybot
slackclient,slack-client
slacker,blacker;slacken;slackers;slackr;slackker;stacker;s1acker;slacker-python;slicker;slacker2
slackeventsapi,
slackweb,
sleipnirgroup-jormungandr,jormungandr
sliceline,
slicer,spicer;slice;slices;slicey;sliced;slimer;sliger;slider;splicer;slicker
slicerator,
slimit,slimfit;slipit;flimit;sqlimit;slimt;limit;rlimit
slimpoint,
sling-linux-amd64,
sling,pling;sping;scing;sing;sl4ng;slingpy;slinn;swing;slang;slink;sli;fling;cling;bling;slint
slipcover,
slither-analyzer,slither;analyzer
slotted,swotted;slotter
slowapi,flowapi
slugid,
slugify,slugify-python
slumber,plumber
slurmpy,slurm;slurmipy;slurmy;slurppy;slumpy;slurpy
sly,sky;mly;sle;sily;sli;sqly;say;sla;slt;soy;sl;slys;sry;tly;aly;slm;slp;spy;slpy;ly;slz;sty;sy;oly;sls;shy;slyp;cly;swy;ply
smac,smmc;hmac;smaca;smace;mac;smah;smsc;emac;sma;tmac;snac;syac;amac;s3ac;smacc;smack;smax;smad;smic;smact;smak;smcc;sumac;smpc;sac;smc;smay;smat;smaz;stac;smaf
smart-importer,importer
smart-open,smartopen
SmartlingApiSdk,
smartninja-nosql,
smartsheet-python-sdk,python-sdk
smartypants,
smartystreets-python-sdk,python-sdk
smbprotocol,
smbus,smbus2;smbus3;sbus;shbus;sdbus;mbus;smbls
smbus2,smbus;smbus3
smdebug-rulesconfig,smdebug
smdebug,sdebug
smllib,sqllib;qmllib;tmllib;syllib;srllib;emllib;sllib;svllib;smslib;jmllib;mllib;sm-lib;sdllib
smmap,scmap;srmap;smamp;samap;fmmap;smmap2;smbmap;cmmap;sumap;somap
smmap2,smmap
smqtk-core,smqtk
snakebite-py3,snakebite;py3
snakemake,
snakemd,snaked
SNAKES,snakey;snaked;znakes
snakeviz,snakevir
snappi,snappy;smappi;snapp
snapshot-restore-py,
snapshottest,
snaptime,snaptimer
sng4onnx,sna4onnx;snc4onnx;snd4onnx;sog4onnx;sne4onnx
sniffio,
snitun,
snoop,snoopy;skoop;snoo;noop;scoop;sloop
snowballstemmer,
snowflake-cli-labs,snowflake-cli
snowflake-connector-python-nightly,snowflake-connector-python
snowflake-connector-python,
snowflake-core,snowflake
snowflake-ingest,snowflake;ingest
snowflake-legacy,legacy;snowflake
snowflake-ml-python,ml-python
snowflake-snowpark-python,snowflake-snowpark-python3
snowflake-sqlalchemy,snowflake;sqlalchemy
snowflake-telemetry-python,
snowflake,snowflake.py;snowflakes;snowfake
snowplow-tracker,snowplow;tracker
snscrape,svscrape
snuggs,
sobol-seq,sobol
soccerdata,
social-auth-app-django,
social-auth-core,social-auth-core2
socialchoice,social-choice
socketIO-client3,socketio
socketio,socketxio;socketioj
sockets,sockers;esockets;rockets;socketx;socketsc;pockets;csockets;ksockets
sockio,stockio;socksio;sockit
socksio,sockio
soco,socos;oco;socs;koco;socx;soo;socon;sco;roco;soct;loco;psoco;soc;yoco;socho;sobo;coco;solo;socom;somo;poco;soho;soio;moco;sock;soca;goco;stco;soso;toco;doco
soda-core-bigquery,soda-core
soda-core-duckdb,soda-core
soda-core-snowflake,soda-core
soda-core-spark-df,soda-core-spark
soda-core-spark,soda-core
soda-core,soda;sona-core
soda-spark,spark;soda
soda-sql-core,soda-sql
soda-sql-spark,soda-sql
sodapy,soapy;soda;sovapy;codapy;yodapy
SoftLayer,
solace-pubsubplus,solace
solana,solana-py;solan;solara
solara-assets,solara
solara-server,solara
solara-ui,solara;ui
solara,solar;molara;solaria;solana;solari;solaar;solary
solc-select,solc;solcx-select
solders,solvers;solder
sora-sdk,sora;sara-sdk
sorcery,sourcery
sorl-thumbnail,thumbnail
sorted-nearest,sorted
sortedcollections,sortedcollection
sortedcontainers-stubs,stubs;sortedcontainers
sortedcontainers,
sortednp,
SoundCard,zoundcard
soundcloud-v2,soundcloud;v2
sounddevice,
soundfile,
soupsieve,
source-distribution,distribution;source
South,sluth;sout;sauth
sox,soh;sos;shx;so3;ssx;jox;s3x;soxr;sgx;sx;spx;psox;tox;spox;dox;socx;soy;aox;soo;nox;snx;soe;stx;sbx;xox;hox;shox;soa;sot;so;soc;scx;rox;box;six;ksox;som;sop;sod;lox;iox;svox;smx;vox;fox;sob;sax;cox;sol;sux;soxs;stox;ox;pox;son;mox
soxr,spxr;boxr;sox;soxs
sp-variant,sp;variant
spaces,spacez;spacec;spaced;spacey;space;gspaces;spacer;spacex;spices;spacs
spacy-alignments,spacy;alignments
spacy-curated-transformers,curated-transformers
spacy-language-detection,
spacy-legacy,spacy;legacy
spacy-loggers,spacy;loggers
spacy-lookups-data,
spacy-pkuseg,pkuseg;spacy
spacy-transformers,spacy;transformers
spacy-wordnet,spacy;wordnet
spacy,spack;spaco;spicy;spycy;spacr;spacey;space;spacv;spacs
spacytextblob,
spafe,spate;spare;swafe;space;spade;spae
spaghetti,saghetti
spandrel-extra-arches,
spandrel,
spanishconjugator,
sparganothis-vim,
spark-expectations,spark;expectations
spark-nlp,sparknlp;spark;nlp
spark-parser,spark
spark-sklearn,spark;sklearn
spark-testing-base,
sparkaid,sparkai
sparkdantic,
sparkmeasure,spar-measure
sparkorm,
sparkpost,
SPARQLWrapper,
sparse-dot-topn,sparse-dot
sparse,spare;dparse;eparse;fparse;sparsepy;qsparse;aparse;lparse;nparse;dsparse;iparse;sparser;jparse;parse;sparce;vparse;pparse;rparse;cparse;oparse
spconv-cu120,spconv-cu102;spconv
spdx-lookup,lookup;spdx
spdx-tools,tools;spdx
spdx,spyx;spdb;spux;spox;stdx;spdm;pdx;epdx;spds;spdr;spdf;spdl;spix;spex;spx
speaklater,speaklater3
speechbrain,
SpeechRecognition,
speedtest-cli,speedtest
speedtest,speed-test;speedtestpy
spglib,sglib;sgplib;siglib;spylib;pglib;spuglib;gpglib;sp-lib;svglib;spplib
spglm,skglm;spgl1
sphinx-airflow-theme,
sphinx-argparse,argparse;sphinx
sphinx-autoapi,sphinx;autoapi;sphinx-autoapi2
sphinx-autobuild,autobuild;sphinx
sphinx-autodoc-typehints,
sphinx-automodapi,sphinx
sphinx-basic-ng,
sphinx-book-theme,
sphinx-bootstrap-theme,
sphinx-click,click;sphinx
sphinx-comments,sphinx;comments
sphinx-copybutton,sphinx
sphinx-data-viewer,
sphinx-design,sphinx;sphinx-design2;design
sphinx-docs-theme,
sphinx-external-toc,
sphinx-favicon,favicon;sphinx
sphinx-gallery,sphinx
sphinx-immaterial,immaterial;sphinx
sphinx-inline-tabs,
sphinx-intl,sphinx
sphinx-issues,sphinx;issues
sphinx-jinja,sphinx-jinja2;sphinx
sphinx-jinja2-compat,sphinx-jinja2
sphinx-jsonschema,jsonschema;sphinx;sphinx-json-schema
sphinx-jupyterbook-latex,jupyterbook-latex
sphinx-lint,sphinx;lint
sphinx-markdown-builder,markdown-builder;sphinx-markdown
sphinx-markdown-tables,sphinx-markdown
sphinx-mdinclude,sphinx
sphinx-multitoc-numbering,
sphinx-needs,sphinx;needs
sphinx-notfound-page,
sphinx-panels,sphinx;panels
sphinx-prompt,sphinx;prompt
sphinx-reredirects,sphinx
sphinx-rtd-theme,sphinx-rdt-theme
sphinx-simplepdf,sphinx
sphinx-sitemap,sitemap;sphinx
Sphinx-Substitution-Extensions,
sphinx-tabs,sphinx;tabs;sphinx-tags
sphinx-thebe,sphinx;thebe;sphinx-theme
sphinx-togglebutton,sphinx
sphinx-toolbox,sphinx;toolbox
Sphinx,jsphinx;sphynx
sphinxawesome-theme,
sphinxcontrib-apidoc,
sphinxcontrib-applehelp,sphinxcontrib.applehelp
sphinxcontrib-bibtex,
sphinxcontrib-confluencebuilder,
sphinxcontrib-devhelp,sphinxcontribdevhelp
sphinxcontrib-drawio,drawio
sphinxcontrib-htmlhelp,
sphinxcontrib-httpdomain,
sphinxcontrib-jquery,jquery;sphinxcontrib.jquery
sphinxcontrib-jsmath,
sphinxcontrib-katex,katex
sphinxcontrib-log-cabinet,
sphinxcontrib-mermaid,mermaid
sphinxcontrib-napoleon,sphinxcontrib-napoleon2
sphinxcontrib-openapi,openapi
sphinxcontrib-plantuml,plantuml
sphinxcontrib-programoutput,sphinxcontrib-programoutput2
sphinxcontrib-qthelp,
sphinxcontrib-redoc,
sphinxcontrib-runcmd,runcmd
sphinxcontrib-serializinghtml,
sphinxcontrib-spelling,sphinxcontrib.spelling;spelling
sphinxcontrib-svg2pdfconverter,
sphinxcontrib-websupport,
sphinxcontrib-youtube,sphinxcontrib.youtube
sphinxcontrib.applehelp,sphinxcontrib-applehelp
sphinxcontrib.datatemplates,
sphinxcontrib.jquery,sphinxcontrib-jquery;jquery
sphinxemoji,
sphinxext-opengraph,opengraph
sphinxext-rediraffe,
spider-client,client
spidev,spidev2;spidey;scpidev
spikeextractors,
spikefeatures,
spikeinterface,
spikemetrics,
spiketoolkit,
spin,swin;spinn;spint;spyn;spix;spn;spib;spit;span;spins;soin;spiny;sphn;spinw;spip;sbin;spil;sping;dspin;spi;sin;qspin;shin;pin;sain;spic;apin;spinpy;skin;xspin;spvn;spwn;spie;spio;xpin
SpinDry,
spinners,spinner
spint,sqint;spiny;sping;spinta;spaint;mpint;sint;spit;splint;pint;saint;spinn;spins;spinw;sprint;spin;slint
spirack,
Spire.Xls,spire;xls
splinecalib,
splink,tplink;uplink;sqlink;slink;splint;plink;shlink;spline
splinter,xplinter;splitter;spliter;splinterpy;splintr;sprinter
splitio-client,client
splot,spplot;scplot;dsplot;split;splt;vplot;fplot;spot;cplot;ssplot;pplot;mplot;shplot;zplot;csplot;fsplot;wplot;gplot;seplot;tplot;dplot;slot;qplot;aplot;plot;nplot;splut;kplot;xplot;hplot;uplot;eplot;rplot;bplot;sfplot;oplot;tsplot
splunk-handler,handler
splunk-opentelemetry,
splunk-sdk,
splunklib,
splut,splus;split;plut;spout;salut;splot;splt
spopt,spop;ipopt;gpopt;spot;epopt;spops;scopt;sopt;popt;ppopt;lspopt;spout;psopt;mpopt;spott;sport
sportsreference,
spotdl,spotml;spotpl;spottl
spotinst-agent,agent;spotinst
spotipy,spotrpy;spyotipy;hspotipy;spotiply;spotpy;spotipy2;spoti.py;spotify;spotdipy;spotiphy
spotpy,scotpy;spot;spoppy;spoty;spotpl;spotipy;spotty;potpy;slotpy;spotpython;spotrpy
spreg,spree;sprag;sprog;sreg;spseg;preg;sprec;sprig;bpreg;speg;svreg
springserve,
spur,spxr;spdr;spu;sputr;spar;spux;spurs;spnr;spor;saur;pur;spud;spqr;spr;seur
spvcm,spvm;npvcm;spcm
spyder-kernels,spyder
spyder,spy-der;spydey;cpyder;spyer;spydir;spader;spydr;pyder
spyne,spyte;syne;spyce;spyn;spype;spyge;spyke;spynl;shyne;splyne
spython,rpython;mpython;epython;mspython;psython;shython;siython;spy;gpython;upython;jspython;fpython;xpython;rspython;vpython;ipython;sapython;spithon;scpython;stython;bpython;dpython
sql-formatter,formatter;sql;sqlformatter
sql-metadata,metadata;sql
sqlacodegen,
sqladmin,
sqlakeyset,
sqlalchemy-bigquery,sqlalchemy;bigquery
sqlalchemy-citext,sqlalchemy;citext
sqlalchemy-cockroachdb,cockroachdb;sqlalchemy
SQLAlchemy-Continuum,continuum;sqlalchemy
sqlalchemy-databricks,sqlalchemy;databricks
sqlalchemy-diff,sqlalchemy;diff
sqlalchemy-dremio,sqlalchemy
sqlalchemy-drill,drill;sqlalchemy
sqlalchemy-filters,sqlalchemy;sqlalchemy-filter;filters
sqlalchemy-hana,sqlalchemy;hana
sqlalchemy-history,sqlalchemy
sqlalchemy-json,sqlalchemy
SQLAlchemy-JSONField,jsonfield;sqlalchemy
sqlalchemy-mate,sqlalchemy;mate
sqlalchemy-migrate,sqlalchemy;migrate
sqlalchemy-mixins,mixins;sqlalchemy
sqlalchemy-pytds,sqlalchemy
sqlalchemy-redshift,redshift;sqlalchemy
sqlalchemy-repr,sqlalchemy;sqlalchemy-repl;repr
sqlalchemy-risingwave,risingwave;sqlalchemy
SQLAlchemy-serializer,
sqlalchemy-spanner,sqlalchemy;spanner
sqlalchemy-stubs,sqlalchemy2-stubs;stubs;sqlalchemy
sqlalchemy-trino,trino;sqlalchemy
SQLAlchemy-Utc,sqlalchemy;utc
SQLAlchemy-Utils,sqlalchemy;utils
sqlalchemy-vertica-python,vertica-python;sqlalchemy-vertica
sqlalchemy-views,views;sqlalchemy
sqlalchemy,rsqlalchemy;gqlalchemy;cqlalchemy;kqlalchemy;rqlalchemy;sqlalchemyp
sqlalchemy2-stubs,stubs;sqlalchemy-stubs
sqlalchemydhis2,
sqlean.py,sqlean;sqlean-py;py
sqlfluff-templater-dbt,
sqlfluff,sqlxfluff
sqlglot,
sqlglotrs,
sqlite-fts4,
sqlite-utils,utils;sqlite3utils
sqlitedict,sqlite3dict
sqliteschema,
sqllineage,sqlineage
sqlmesh,
sqlmodel,sqlmodelx
sqloxide,
sqlparams,
sqlparse,psqlparse;msqlparse;sqlparser
sqltap,sqlmap;sqlgap;sqltap-ng
sqltrie,sqltree
sqlvalidator,
squareup,
squarify,
srp,srap;nrp;snp;rp;stp;srpc;sbp;sep;shp;ssp;svp;sru;sry;urp;s2p;asrp;brp;sfp;srpp;sip;slp;swp;srrp;sp;srs;srg;sqp;sra;srt;sr;irp;srv;src;frp;sap;bsrp;sop;slrp;sup;srpg;scp;scrp;prp;mrp;serp;zrp;syp;rsp;sgp;smp;spp;trp;spr;srfp;arp;sprp;srd
srptools,saptools;sptools;sgptools;ssptools;srttools;srtools;sr.tools;srctools;sretools
srsly,srspy
srt,sst;smrt;svt;xrt;hrt;urt;ert;str;psrt;rrt;brt;sru;slt;shrt;swt;sry;ort;skt;sqt;stt;sert;irt;srs;dsrt;srg;vrt;frt;sprt;sot;asrt;sra;crt;sr;sut;sct;prt;srv;src;sft;skrt;surt;mrt;srp;rt;rst;sgt;esrt;grt;sjt;srtk;smt;spt;trt;drt;sat;sr2t;srt3;osrt;art;scrt;nrt;st;sbt;krt;srd
ssc2ce-cpp,ssc2ce;cpp
sse-starlette,starlette;sse;ssr-starlette
sseclient-py,py;sseclient
sseclient,ssoclient;sshclient;sseclient-py;sslclient
ssh-python,ssm-python;ss-python;ssh2-python;ssh
ssh2-python,ssh2-python3;ssh2;ssh-python
sshconf,sshcon
sshfs,sshas
sshkeyboard,
sshpubkeys,sshpubkey
sshtunnel,ssh-tunnel
sslyze,
ssm-parameter-store,
sspilib,scpilib
st-annotated-text,
st-pages,pages;st
st-theme,st
stable-baselines3,stable-baselines
stack-data,stacks-data;data;stock-data
stackprinter,
staff-graded-xblock,
stamina,statina
standardjson,
stanfordcorenlp,stanford-corenlp
stanio,statio;stanmo
stanza,
starkbank-ecdsa,ecdsa;starkbank
starkbank,
starkcore,
starlark-pyo3,
starlette-admin,starlette
starlette-context,starlette;context
starlette-exporter,exporter;starlette
starlette-prometheus,starlette;prometheus
starlette-testclient,starlette
starlette,
starlite,starline;starlit
starrocks,starmocks
starsessions,
static3,statick;staticc;staticx;statice;statics;statico;static
statistics,tstatistics;mstatistics;statisticspy;statistic;statisticas
statsd,statsd-python;gstatsd;statsu;stats;stated;statds;statsdpy
statsforecast,
statshog,
statsig,statsfig
statsmodels,
std-uritemplate,uritemplate
stdiomask,
stdlib-list,
stdlibs,
stellar-sdk,stellar
stem,swem;sten;tem;stea;steg;sem;item;stam;stim;steem;stemu;sdem;stef;sterm;stempy;seem;stew;stm;atem;steam;srem;stnm;stems;step;stym;tsem
stempeg,stempel
stepfunctions,stepfunction
stestr,testr;stest
stevedore,stevedorez
stim,shim;dtim;sdim;stimpy;ttim;stix;stam;slim;skim;stem;scim;svim;tim;stm;stii;stio;stimd;stnm;stime;sitm;swim;ssim;stir;stym;stig;stif
stimcirq,
stix,stio;setix;stim;stix2;spix;styx;stdx;stx;stax;utix;stixpy;six;stir;stii;stif;svix;stig;strix;stox;scix
stix2-patterns,stix2;patterns
stix2,stix
stk,tsk;dtk;stg;ctk;stc;sto;sjk;btk;sytk;str;atk;hstk;stf;stb;qtk;skt;sctk;srtk;ptk;stu;otk;tk;fstk;sltk;ntk;sk;stn;mtk;stt;s2k;sgtk;tstk;svtk;ltk;cstk;sty;sstk;spk;shtk;sta;stm;swk;sttk;st;sek;rstk;snk;astk;stak;stp;itk;stx;pstk;htk;s3tk;xtk;swtk;sts;svk;sbk;wtk;satk;sak;sptk;smk;ftk;mstk;vtk;stl;sntk;etk;stko;stck;utk
stko,stio;sko;sto;sfko;mtko;stk;tko;suko;stiko;stco
stldecompose,
stochopy,
stogui,
stomp-py,stomp.py;py;stompypy
stomp.py,stompypy;stomp-py;py
stone,tone;jstone;stove;stonk;shone;ston;stony;store;stoke;qstone;stones;scone
stop-words,words;stopwords;stop
stopit,kstopit
storable,storablez
storage3,storagex;storage
storey,storex;stormy;story;store;stores;storer
storops,
stqdm,tqdm;atqdm;mtqdm
str2bool,str2bool3
strand,sarand;trand;srand;mtrand;stand
strawberry-graphql-django,strawberry-graphql
strawberry-graphql,graphql;strawberry
stream-chat,chat;stream
stream-inflate,inflate;stream
stream-unzip,stream;unzip
stream-zip,zip;stream
streamdeck,streamdeckd;streamydeck;streamdock
streamerate,
streaming-form-data,
streamlit-aggrid,streamlit
streamlit-antd-components,streamlit-antd
streamlit-authenticator,streamlit;authenticator
streamlit-autorefresh,streamlit
streamlit-camera-input-live,
streamlit-card,card;streamlit
streamlit-chat,streamlit;chat
streamlit-cookies-controller,streamlit-cookies
streamlit-drawable-canvas,
streamlit-embedcode,streamlit
streamlit-extras,extras;streamlit
streamlit-faker,streamlit;faker
streamlit-feedback,streamlit;feedback
streamlit-folium,streamlit;folium
streamlit-image-coordinates,
streamlit-javascript,javascript;streamlit
streamlit-keyup,streamlit;keyup
streamlit-option-menu,
streamlit-pdf-viewer,
streamlit-profiler,streamlit;profiler
streamlit-pydantic,pydantic;streamlit
streamlit-tags,streamlit;tags
streamlit-toggle-switch,streamlit-toggle
streamlit-vertical-slider,
streamlit,streamlit1;streamkit
streamlitfront,
street-address,streetaddress;street;address
StrEnum,
strict-rfc3339,strict;rfc3339
strictyaml,
stringbender,
stringcase,
stringparser,string-parser
stringzilla,
strip-hints,
stripe,strpipe;stripe3;stride;strie;stripy;stpipe
striprtf,
strongdm,
strongtyping,strong-typing
strsim,strsimpy;starsim;stosim;stisim
strsimpy,strsim
structlog-sentry,sentry;structlog
structlog,
structsolve,
sttable,sttable2;ttable
stubdefaulter,
stumpy,stumpf;stampy;stump;stimpy;snumpy;stmpy;stempy;sumpy;stompy;slumpy
stups-cli-support,cli-support
stups-tokens,tokens;stups
stups-zign,stups
sty,stc;sky;qty;stoy;stm;stp;sto;str;say;styn;soy;sry;styx;stk;tsty;ety;stt;stx;stl;stn;stym;spy;stf;esty;stb;stu;sy;shy;spty;sts;stg;stay;sly;sta;swy;st;ty;dty
style,zstyle;stype;styled;stylo;stele;astyle;stylepy;cstyle;xtyle;stylet;pstyle;styles
styleframe,
stytch,
subgrounds,
submitit,
subprocess-tee,tee
subprocess.run,run
subprocess32,
subprocrunner,
substrate-interface,substrate;substrateinterface
SudachiDict-core,
SudachiDict-full,full
SudachiPy,
suds-bis,suds
suds-community,suds;community
suds-jurko,suds
suds-py3,suds-py3k;py3;suds
suds,ruds;asuds;ssds;suds2;suda;uds;sds;zuds;spds;sdds;stds;sudz;suts;sud;srds;sus;suds3;sunds;subs;sudo;suds-ng
sumologic-sdk,sumologic
sumy,supy;sumsy;lumy;suby;sumo;sumpy;summ;suma;sumu;sumt
sunshine-conversations-client,
suntime,sutime;runtime;suntimes;funtime
suntimes,suntime
suod,scod;sudo;suo;suid;sod;sud
supabase,supabase-py
supafunc,
super-collections,
super-csv,supercsv
super-gradients,gradients
superjson,
superlance,
supermercado,
supermorecado,
superqt,
SuperSuit,
supervisely,
supervision,
supervisor-stdout,supervisor
supervisor,supervisorc;ssupervisor
supervisord-dependent-startup,
sure,suru;surepy;rure;vsure;surer;surl;lure;sire;surk;cure;surt;pure;syre;mure;sare;jure;sdre;qure;aure;usure;ure;nure
surpyval,
surya-ocr,
svg.path,path
svgelements,svg.elements
svglib,sglib;svglibq;spglib;siglib;svdlib;svllib;svnlib;svglob
svgpathtools,
svgwrite,
svix-ksuid,ksuid;svix
svix,stix;kvix;scix;svox;svim;vix;spix;six
swagger-spec-validator,swagger-spec-validator3
swagger-ui-bundle,swagger-ui
swagger-ui-py,swagger-ui;swaggerpy
swapper,uswapper;snapper;swamper
swarms,swarmos;swarmx;swarmy;swarmk
sweeps,sweets;sweep
sweetener,
sweetviz,
swifter,swiftex;snifter;sifter;shifter;switter
swiftsimio,
swig,twig;swag;swis;swip;swin;swing;swg;swim;swsg;stig
swiglpk,
swimbundle-utils,utils
swimlane-connector-exceptions,
swimlane-connector-utilities,
swimlane,
sybil,
syllapy,scyllapy
sym,psym;skm;gym;stm;sbm;tym;syz;syn;qym;s2m;nym;ym;sxm;sfm;sympy;slm;swm;syms;spym;xym;sm;eym;stym;smm;spm;sam;symd;sdm;som;bsym;sy;vym;fym;sem;ssm;s3m;svm;syp;syml;pym;jym
symengine,synengine
symmetry-representation,representation;symmetry
sympy,symupy;sym;ssmpy;sqmpy;sempy;srmpy;svmpy;sdmpy;stmpy;sumpy;sysmpy;simpy;snmpy;sympl;sompy;dympy;slmpy;tympy;sympa;symfy;sypy;symply;syspy;scmpy;qympy;sylpy;sydpy;sampy
symspellpy,symspelljpy
symusic,sdmusic;sgmusic;pymusic
synapseclient,
synapseml,
syncedlyrics,
syncer,syncr;syncere;rsyncer;synced;pyncer;fsyncer;asyncer
synchronicity,
synphot,
syntok,sentok
syrupy,srupy;symupy;syrup;strupy
systemd-python,systemd-py;systemd
systemrdl-compiler,compiler
sysv-ipc,ipc
t61codec,
TA-Lib,tazlib;tablib;ta;taplib;bta-lib;lib;tm-lib
ta,tai;pta;tg;ua;ea;tak;mta;tat;ra;ba;tax;tal;oa;wta;taz;tka;tk;tan;tna;tn;la;tta;tt;dta;tad;tb;tea;ya;at;taf;va;fa;nta;tapy;t2;sa;t5;tx;tca;tc;tfa;tf;tia;pa;ti;hta;tla;tl;twa;tw;tz;ma;uta;eta;za;ja;rta;bta;tas;tj;tag;ta-py;wa;tma;ga;tm;tang;tp;ota;t0;a;da;tda;td;ta4;to;tr;tu;ita;tap;tam;na;vta;fta;t4;te;sta;tha;th;ts;tva;t3;tv;ty;xa;ha
tabcmd,
tabcompleter,
table-logger,table;logger
table-meta,meta;table
tableau-api-lib,
tableauhyperapi,
tableauserverclient,
tabledata,fabledata
tables,table;tablet;tabler;tablets;table1;tybles;tales;tablex;htables;fables;tablespy;tabled;itables
tableschema,
tablib,tazlib;tblib;tablip;taplib
tabpfn,itabpfn
tabula-py,fabula-py;tabula;py;tabularpy
tabulate,tabulato;tabulated;tabulate2;tablate
tabulator,tabulato
tacacs-plus,plus
tach,mach;tacl;tacp;tack;zach;ach;yach;tash;ttach;tact;tacs;tasch;tac1;each;taca;taco;tacv;bach;tache
tag-expressions,tag;expressions
tailer,tiler;trailer;tabler;mailer;nailer;tailer3;tailor
tangled-up-in-unicode,
tantivy,tantipy
tap-aftership,aftership;tap
tap-gladly,tap
tap.py,py;tap;tappy;top.py;tapipy
tapipy,gapipy;taipy;hapipy;tappy;tapispy;apipy;tap.py;sapipy
targ,taro;targe;jarg;taug;tara;tarn;warg;tark;tarp;trag;targa;qarg;tarc;taru;taeg;tagg;tag;tart;tang;trg;oarg;arg;tagr;yarg;varg;atarg;tars
target-hotglue,target
target-jsonl,target-json;target;jsonl
tarina,marina;sarina
tarsafe,
taskcluster-urls,taskcluster
taskcluster,
taskflow,tasksflow;maskflow;taskflows;askflow;talkflow
taskgroup,taskgroups
taskipy,task.py;taskify;taski
taskiq-dependencies,taskiq;dependencies
taskiq,taskid;taskq;task-q;taskin;taskit;taskio;taski
TatSu,tatu;katsu;tansu;tatsu.py;tatsu-py;tatau;tetsu;statsu;natsu
tavern,
tavily-python,
taxii2-client,client
tb-nightly,tbp-nightly;nightly;tf-nightly;tb
tbats,tbas
tbb-devel,tbb
tbb,bbb;tbw;tob;tub;tbe;ibb;tbk;tbt;tb;tabb;tgb;tmb;tpb;tbm;tbp;mbb;tbf;jbb;gbb;dbb;teb;bb;tbx;tvb;tbl;abb;nbb;twb;ebb;ttb
tblib,tglib;jblib;zblib;tslib;tablib;wblib;fblib;tdlib;twlib;telib;tmlib;bblib;tlib;txlib;blib;tflib;oblib;tclib;trlib;tolib
tbmodels,tsmodels;tvmodels;ptbmodels;qtbmodels
tbp-nightly,tb-nightly;tfp-nightly;nightly;tbp
tbump,tbmp;vbump;ubump;tbdump;bump;gtbump;sbump
tbxi,tbx;taxi;texi
tccli-intl-en,
tcmlib,tmlib;cmlib;tclib
tcod,scod;tcol;tcmd;tcoi;cod;tvod;tmod;tco;tcom;tsod;twod;tod;tcd
tcolorpy,tcolor;colorpy
td-client,od-client;htd-client;tz-client;client;tdmclient;td;rd-client
tdda,tddc;dda;tda;tdd;toda;tdta;tdds;edda;td4a;ddda;teda
tdewolff-minify,minify
tdigest,digest;mdigest;qtdigest
tdparser,tuparser;typarser;dparser;ktdparser;adparser;ddparser;kdparser;gdparser;mdparser
tdqm,tdim;tdm;thqm;tqdm;tdq
teamcity-messages,messages
teamhack-dns,teamhack
teamhack-nmap,teamhack;nmap
teams-ai,ai
tecton,ticton;tekton
telebot,teltebot;teelebot;telebot7;tele-bot;telebox;telepot;ntelebot
telegram,telegramz;telegrampy;telegrab;telegram.py;telegra
telegraph,telegrapy;telegraphy;telegrapi
telepath,telepathy;telepyth
Telethon,selethon;telethon2
telnetlib3,telnetlib2
temp,tem;templ;emp;tempy;tmp;tamp;tempr;tbmp;wemp;tempi;tepp;termp;tempf;teqp;temps;tmep;teme;tempt;temppython;tempo;tep;temi
temperature,temperatura;tempyrature;temperatures
Tempita,tempit
tempora,temporl;temporai;temporal;tempor;tempera;tempura
temporalio,temporalis
tenacity,
tenant-schemas-celery,
tencentcloud-sdk-python-aa,tencentcloud-sdk-python-aai;tencentcloud-sdk-python-ba;tencentcloud-sdk-python-af;tencentcloud-sdk-python-ca;tencentcloud-sdk-python
tencentcloud-sdk-python-aai,tencentcloud-sdk-python-aa;tencentcloud-sdk-python-api;tencentcloud-sdk-python-hai;tencentcloud-sdk-python-iai;tencentcloud-sdk-python
tencentcloud-sdk-python-advisor,tencentcloud-sdk-python
tencentcloud-sdk-python-af,tencentcloud-sdk-python-waf;tencentcloud-sdk-python-aa;tencentcloud-sdk-python-taf;tencentcloud-sdk-python-afc;tencentcloud-sdk-python
tencentcloud-sdk-python-afc,tencentcloud-sdk-python;tencentcloud-sdk-python-af
tencentcloud-sdk-python-aiart,tencentcloud-sdk-python
